#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution conditionOnRhoSampling="true" id="FBD.t:tree" spec="beast.evolution.speciation.SABirthDeathModel">
#            <parameter id="originFBD.t:tree" lower="0.0" name="origin" upper="100.0">90.0</parameter>
#            <parameter id="diversificationRateFBD.t:tree" lower="0.0" name="diversificationRate">1.0</parameter>
#            <parameter id="turnoverFBD.t:tree" lower="0.0" name="turnover" upper="1.0">0.5</parameter>
#            <parameter id="samplingProportionFBD.t:tree" lower="0.0" name="samplingProportion" upper="1.0">0.5</parameter>
#            <parameter id="rFBD.t:tree" lower="0.0" name="removalProbability" upper="1.0">0.0</parameter>
#            <parameter estimate="false" id="rhoFBD.t:tree" lower="0.0" name="rho" upper="1.0">1.0</parameter>
#            <tree id="Tree.t:tree">
#                <trait id="dateTrait.t:tree" spec="beast.evolution.tree.TraitSet" traitname="date-backward">
#                BodicTshangla=0,
#BurmishOldBurmese=0.8,
#BurmishRangoon=0,
#ChepangChepang=0,
#ChinHakha=0,
#JingphoJingpho=0,
#Karbi=0,
#KhroskyabsWobzi=0,
#KirantiKhaling=0,
#LoloishLisu=0,
#NungicDulong=0,
#Rabha=0,
#SiniticGuangzhou=0,
#SiniticOldChinese=2.55,
#Tangut=0.9,
#TaniBokar=0,
#TibetanBatang=0,
#TibetanOldTibetan=1.2,
#TibetoKinauriBunan=0                
#                                <taxa id="TaxonSet.small" spec="beast.evolution.alignment.TaxonSet">
#                    </taxa>
#                </trait>
#                <taxonset idref="TaxonSet.small"/>
#            </tree>
#        </distribution>
#        <prior id="bcov_alpha_prior.s:small" name="distribution">
#            <parameter id="bcov_alpha.s:small" lower="1.0E-4" name="x" upper="1.0">0.5</parameter>
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="bcov_s_prior.s:small" name="distribution">
#            <parameter id="bcov_s.s:small" lower="1.0E-4" name="x" upper="Infinity">0.5</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="alpha" upper="0.0">0.05</parameter>
#                <parameter id="RealParameter.1" lower="0.0" name="beta" upper="0.0">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="ClockPrior.c:clock" name="distribution">
#            <parameter id="clockRate.c:clock" name="x">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="diversificationRatePriorFBD.t:tree" name="distribution" x="@diversificationRateFBD.t:tree">
#            <Uniform id="Uniform.6" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="originPriorFBD.t:tree" name="distribution" x="@originFBD.t:tree">
#            <Uniform id="Uniform.5" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="samplingProportionPriorFBD.t:tree" name="distribution" x="@samplingProportionFBD.t:tree">
#            <Uniform id="Uniform.8" name="distr"/>
#        </prior>
#        <prior id="turnoverPriorFBD.t:tree" name="distribution" x="@turnoverFBD.t:tree">
#            <Uniform id="Uniform.7" name="distr"/>
#        </prior>
#        <distribution id="OldChinese.prior" spec="beast.math.distributions.MRCAPrior" tipsonly="true" tree="@Tree.t:tree">
#            <taxonset id="OldChinese" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="SiniticOldChinese" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Uniform id="Uniform.10" lower="2.3" name="distr" upper="2.8"/>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution id="treeLikelihood.small" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:tree" useAmbiguities="true">
#            <data ascertained="true" data="@small" excludeto="1" filter="-" id="orgdata.small" spec="beast.evolution.alignment.FilteredAlignment">
#                <userDataType id="TwoStateCovarion.0" spec="beast.evolution.datatype.TwoStateCovarion"/>
#            </data>
#            <siteModel gammaCategoryCount="1" id="SiteModel.s:small" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:small" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:small" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:small" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel alpha="@bcov_alpha.s:small" id="covarion" spec="beast.evolution.substitutionmodel.BinaryCovarion" switchRate="@bcov_s.s:small">
#                    <parameter dimension="2" id="frequencies.s:small" lower="0.0" name="vfrequencies" upper="1.0">0.5 0.5</parameter>
#                    <parameter dimension="2" estimate="false" id="hiddenfrequencies.s:small" lower="0.0" name="hfrequencies" upper="1.0">0.5 0.5</parameter>
#                    <frequencies data="@small" estimate="false" id="dummyfrequencies.s:small" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:clock" id="StrictClock.c:clock" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.small	TreeHeight.t:tree	mutationRate.s:small	bcov_alpha.s:small	bcov_s.s:small	frequencies.s:small1	frequencies.s:small2	FBD.t:tree	diversificationRateFBD.t:tree	turnoverFBD.t:tree	samplingProportionFBD.t:tree	originFBD.t:tree	SACountFBD.t:tree	logP(mrca(OldChinese.prior))	height(SiniticOldChinese)	clockRate.c:clock
26920000	-8454.908328514448	-8402.725497436742	-52.18283107770542	-8402.725497436742	8.204536700645741	1.0	0.11141799106976386	0.21126998668330435	0.9897515394973294	0.010248460502669981	-51.247730289312166	0.12187619699995673	0.2715326722688452	0.5146940109124055	9.223137932799848	3	0.6931471805599453	2.732198107729448	0.004667837331697625
26930000	-8460.46262183931	-8402.815111311298	-57.64751052801204	-8402.815111311298	9.303301168196272	1.0	0.12592791113342944	0.21126998668330435	0.9897515394973294	0.010248460502669981	-56.712409739618785	0.12402246124762834	0.11326589140858064	0.862561813004332	13.146993620247917	3	0.6931471805599453	2.429078910970317	0.004255897540524369
26940000	-8455.382080768537	-8403.694974887405	-51.68710588113189	-8403.694974887405	8.056821681290842	1.0	0.06999068904922802	0.25172895373606347	0.9897515394973294	0.010248460502669981	-50.58150394381493	0.19004963471982256	0.31224011799974927	0.3823184288551273	8.134985601235176	3	0.6931471805599453	2.429078910970317	0.0051651385725012735
26950000	-8457.820549933187	-8402.164774323888	-55.65577560929884	-8402.164774323888	8.666395365903405	1.0	0.15096050535913147	0.20153613953176672	0.9901036622411226	0.009896337758876833	-54.76645795330824	0.09125715709620462	0.5349208104294013	0.15423759171505458	13.17315034763162	3	0.6931471805599453	2.577954010152558	0.003590329562677614
26960000	-8459.59194737586	-8405.5193438631	-54.072603512760054	-8405.5193438631	7.7872446841209735	1.0	0.0942744222077575	0.22091811102102515	0.9898444090248562	0.010155590975143224	-53.0941154517887	0.1558324082076669	0.18936118900197244	0.4730184610067027	16.732401796394292	3	0.6931471805599453	2.552728925986107	0.004375738558727849
26970000	-8460.089646835986	-8409.232003793955	-50.85764304203102	-8409.232003793955	7.4452744286377035	1.0	0.09432477610927142	0.22036639245237813	0.9898444090248562	0.010155590975143224	-49.88158564042714	0.16853142429445936	0.2577762700550798	0.49513997878326566	11.651181757175744	3	0.6931471805599453	2.6160761839286764	0.004835210117594985
26980000	-8460.124726692982	-8406.16851284109	-53.95621385189246	-8406.16851284109	8.365221901359341	1.0	0.12843745724050906	0.22036639245237813	0.9893849049894197	0.010615095010579735	-52.980156450288575	0.08015013551508443	0.6975487436274846	0.14227111862126518	8.825301653089038	3	0.6931471805599453	2.6160761839286764	0.004769781509023718
26990000	-8464.722981993153	-8405.3627573042	-59.360224688953494	-8405.3627573042	8.190251298670631	1.0	0.10579084049555662	0.1993629707380999	0.9893849049894197	0.010615095010579735	-58.481423851751416	0.103670369482019	0.105687869430408	0.7653776395257693	48.20216023904971	3	0.6931471805599453	2.379319592447605	0.00461701951681621
27000000	-8455.732929914804	-8402.936549674781	-52.79638024002255	-8402.936549674781	8.959978631712502	1.0	0.18894976710104783	0.10294457962719031	0.9897614490283773	0.010238550971622093	-52.55511077947844	0.14005836080980974	0.40800377405073573	0.35926871702697705	11.518457793844329	3	0.6931471805599453	2.435122283204331	0.004481067464331787
27010000	-8451.985143935832	-8398.811595400037	-53.1735485357945	-8398.811595400037	7.945435972441277	1.0	0.18894976710104783	0.10294457962719031	0.9905799566740359	0.009420043325963495	-52.93227907525039	0.1681678482495708	0.22116093514862462	0.6468069393477742	8.721906468676973	3	0.6931471805599453	2.3273136798986243	0.003922141266609209
27020000	-8456.484623825498	-8407.25223876008	-49.23238506541743	-8407.25223876008	6.721620193579784	1.0	0.18405636367149258	0.14932532587189223	0.990763907876108	0.009236092123891305	-48.63313781785195	0.13553916395002055	0.3213080247706922	0.3374535488861984	10.81395561355427	3	0.6931471805599453	2.3273136798986243	0.0044837924988173445
27030000	-8461.550847437451	-8406.746272015516	-54.80457542193393	-8406.746272015516	8.501238896037075	1.0	0.08874523345581933	0.23538721327739126	0.9930948783794468	0.006905121620552511	-53.76437265998555	0.14556390856964888	0.33520066731134623	0.1791257268048487	14.804324627517024	3	0.6931471805599453	2.300522663252643	0.003335615381405462
27040000	-8449.088316045496	-8396.432480975263	-52.655835070232136	-8396.432480975263	7.812029516999877	1.0	0.14531126463109942	0.17882080878855508	0.9930948783794468	0.006905121620552511	-51.882394204838725	0.13334443535694515	0.1340562815241193	0.6024759749798054	12.214875296026547	3	0.6931471805599453	2.488199385308874	0.0031878186509286944
27050000	-8459.12201228657	-8404.795446057364	-54.326566229206044	-8404.795446057364	8.105700989950687	1.0	0.14741605099316266	0.17882080878855508	0.9930948783794468	0.006905121620552511	-53.55312536381263	0.041292244201339846	0.7431087523257526	0.2037599109327009	8.526279901330051	3	0.6931471805599453	2.4622229643225886	0.003200893010197875
27060000	-8463.43473906143	-8405.230328742038	-58.204410319390924	-8405.230328742038	8.251552994636532	1.0	0.16648435697474873	0.17882080878855508	0.9930948783794468	0.006905121620552511	-57.43096945399751	0.12514422620063506	0.3913002997247418	0.477996438921716	8.900530252354002	2	0.6931471805599453	2.5807572620718138	0.002868499819400793
27070000	-8455.679193374213	-8404.04039984322	-51.63879353099468	-8404.04039984322	7.199158501503168	1.0	0.16121094490353516	0.19553071067783948	0.992555619712695	0.0074443802873042355	-50.77881511761157	0.2162557714653519	0.1964733835499435	0.3860765870688618	8.62412912513359	3	0.6931471805599453	2.4718086654766385	0.003240219796535169
27080000	-8458.862197927772	-8404.545232514994	-54.31696541277775	-8404.545232514994	8.683062314700603	1.0	0.1066486596998215	0.19635596973903832	0.992555619712695	0.0074443802873042355	-53.452903330779485	0.07559245986141534	0.395749213188082	0.4772401583100129	14.653866327445005	3	0.6931471805599453	2.4903618375044454	0.0034278775501517863
27090000	-8462.66957778053	-8407.56092544488	-55.10865233565157	-8407.56092544488	7.541980476663078	1.0	0.11153050393624216	0.19635596973903832	0.9926467933195913	0.007353206680408023	-54.24459025365331	0.19343269513648886	0.3321140509068918	0.32722951464745564	7.667475629340751	3	0.6931471805599453	2.3099915065139336	0.0030101207510239464
27100000	-8453.92249363477	-8400.8091414509	-53.11335218386889	-8400.8091414509	7.450806387713614	1.0	0.16510645058675916	0.2060407734698723	0.9926467933195913	0.007353206680408023	-52.2025839716774	0.1575497037053037	0.12938652639189197	0.5375321627360344	13.205204919599366	3	0.6931471805599453	2.3099915065139336	0.0033661239385844766
27110000	-8449.707023946949	-8397.300007019174	-52.40701692777399	-8397.300007019174	7.839066728364435	1.0	0.22486193249038836	0.08365610273444293	0.9926467933195913	0.007353206680408023	-52.364778896055974	0.09441838457455348	0.425664413583336	0.340338797059693	9.674042423182566	3	0.6931471805599453	2.5733474236371956	0.002925503062337994
27120000	-8460.223100578269	-8407.46678964711	-52.75631093115984	-8407.46678964711	6.776183524823625	1.0	0.20705934100265103	0.1351342404045569	0.9928793257456913	0.007120674254308021	-52.253348522154305	0.09115218436221487	0.722538465649616	0.17578717490601187	13.184292302445455	3	0.6931471805599453	2.54030357384889	0.003358599728671273
27130000	-8457.484855733408	-8404.240475959177	-53.24437977422992	-8404.240475959177	8.302593403607462	1.0	0.14661736782858775	0.24431908501053734	0.9928926434136423	0.007107356586357018	-52.16790276402328	0.09945848080887082	0.33270492455543266	0.4943982547274953	10.451891543351683	3	0.6931471805599453	2.333331359000686	0.0029990465260575595
27140000	-8463.494041955939	-8410.831088920997	-52.662953034942205	-8410.831088920997	7.716172015144598	1.0	0.12194721557414136	0.24431908501053734	0.9921998492628671	0.007800150737132211	-51.58647602473557	0.14615034200773233	0.1939299562827717	0.4311895770318156	10.116465060708595	3	0.6931471805599453	2.402711330477217	0.003074988611483077
27150000	-8465.926836049703	-8401.024665465375	-64.90217058432874	-8401.024665465375	9.045618213812176	1.0	0.15427729209909227	0.18695128623247884	0.9916359662869462	0.008364033713053148	-64.08567601818382	0.18113652216099474	0.4907377212577236	0.3145105717623471	20.706261165717848	2	0.6931471805599453	2.3807846534717263	0.0031059394928044147
27160000	-8451.713658944074	-8395.619088879046	-56.09457006502777	-8395.619088879046	7.749659771366638	1.0	0.16200149591655755	0.11265480961530452	0.9916359662869462	0.008364033713053148	-55.76669888084064	0.13361199312627686	0.34195174074553253	0.38886319208185277	14.764465928932387	2	0.6931471805599453	2.404797674422564	0.0035304533919316822
27170000	-8463.57489140361	-8404.023696003942	-59.55119539966789	-8404.023696003942	9.118908022102254	1.0	0.19693281187782588	0.11265480961530452	0.9911539067464356	0.008846093253563787	-59.223324215480766	0.1405729510115802	0.431968882068115	0.2450818484035659	10.455212972299133	1	0.6931471805599453	2.4371782399129844	0.0032199157201907914
27180000	-8461.448089924976	-8407.575726595209	-53.87236332976705	-8407.575726595209	7.693889672280121	1.0	0.16566208092208046	0.11504780776304041	0.9906409035149314	0.009359096485067952	-53.52428441531063	0.15367823993596824	0.32897712490261366	0.19808453066015205	16.04096580807603	3	0.6931471805599453	2.3184350505316185	0.003959354786393114
27190000	-8459.91754939507	-8402.959112377843	-56.958437017227546	-8402.959112377843	8.867614743474494	1.0	0.15739232286294175	0.1317016462326465	0.9910379458147603	0.008962054185239012	-56.48026093938345	0.052625208348209884	0.4991955079252729	0.28976771646675475	12.694856877544336	3	0.6931471805599453	2.702483712030503	0.003236851421487874
27200000	-8457.821812826707	-8401.612406019909	-56.20940680679754	-8401.612406019909	9.715903053549344	1.0	0.12143888059108583	0.1770917639010272	0.9910379458147603	0.008962054185239012	-55.44536923386745	0.09595775223477752	0.48401502434212856	0.15850293374875896	11.979331706192943	3	0.6931471805599453	2.484775681164014	0.003342217928667756
27210000	-8458.107949352483	-8404.406502137035	-53.70144721544808	-8404.406502137035	7.558831339422274	1.0	0.16128154865017327	0.14705065027036582	0.9910379458147603	0.008962054185239012	-53.11701015757325	0.11231549506326004	0.34973039177630566	0.22246414855754806	14.720528742342871	3	0.6931471805599453	2.3545058333226514	0.003789266976322287
27220000	-8455.253885880067	-8402.278595206355	-52.975290673712536	-8402.278595206355	8.130422764431094	1.0	0.14956174132135722	0.15255524080793664	0.9910379458147603	0.008962054185239012	-52.355390962523984	0.19497433898813968	0.15093495024430859	0.5475345681107237	11.591117554603011	3	0.6931471805599453	2.366916398439499	0.004036649852483487
27230000	-8448.561060305285	-8395.960352877863	-52.600707427421916	-8395.960352877863	7.594829751437349	1.0	0.1731131683165444	0.15362007309905076	0.9910379458147603	0.008962054185239012	-51.9740932884105	0.09167654677328657	0.3743610814675271	0.5669480430140817	11.576267975484503	3	0.6931471805599453	2.519214835631672	0.003910005140972852
27240000	-8462.335974320773	-8401.994835972624	-60.3411383481488	-8401.994835972624	9.439215705442143	1.0	0.14538426556348338	0.15654279359764048	0.992195328567679	0.00780467143232039	-59.69632736526624	0.08200541672406653	0.5914697478702368	0.05906657389516005	32.22621458347217	3	0.6931471805599453	2.6780414206183725	0.003194885688535602
27250000	-8449.754492428405	-8396.493331376652	-53.2611610517523	-8396.493331376652	8.030610123933334	1.0	0.10246932110178733	0.23379057253179394	0.9924948242314322	0.0075051757685672274	-52.22758379522705	0.1918310601521171	0.14185060709305833	0.5319063513184004	9.199195927690244	3	0.6931471805599453	2.3694910969962546	0.003151424640199679
27260000	-8456.940663665395	-8402.502519960653	-54.43814370474082	-8402.502519960653	8.362356887449065	1.0	0.09341900347223478	0.23379057253179394	0.9924948242314322	0.0075051757685672274	-53.40456644821556	0.19903778461283328	0.11141230479182479	0.586041008334598	16.92789805059132	3	0.6931471805599453	2.351247159805048	0.0034743430787650283
27270000	-8456.020011902103	-8403.352344149447	-52.667667752655134	-8403.352344149447	8.585202548504446	1.0	0.07785349986727287	0.22680942901526369	0.9924948242314322	0.0075051757685672274	-51.6635884117709	0.19994537579436167	0.19820538697385992	0.430865569153031	10.643210617332816	3	0.6931471805599453	2.334116384574113	0.0036488924848879336
27280000	-8455.420515788452	-8402.306932939846	-53.11358284860604	-8402.306932939846	7.854482574900236	1.0	0.0949488237391331	0.24362753304480173	0.9924948242314322	0.0075051757685672274	-52.03986780786302	0.12488786275696225	0.4942428369290912	0.17332523969248403	9.88541689770049	3	0.6931471805599453	2.6026837911158314	0.003230678788025663
27290000	-8456.157084582115	-8400.133985390063	-56.02309919205191	-8400.133985390063	8.628492841695383	1.0	0.08597463814908077	0.20369400927244252	0.9923610146787426	0.007638985321256829	-55.1234480634388	0.12575575626418686	0.33962642450095554	0.22707943655698715	27.16902923149293	3	0.6931471805599453	2.3903854654624883	0.0032990814484552223
27300000	-8456.350112517017	-8405.132446197471	-51.21766631954555	-8405.132446197471	7.823353151554866	1.0	0.140251791602487	0.20369400927244252	0.9913202306397875	0.008679769360211993	-50.31801519093244	0.10906105282073802	0.3140708758346879	0.344532889979886	8.847670950670258	3	0.6931471805599453	2.4140201492470448	0.00406757584279963
27310000	-8458.291946335261	-8407.46208677214	-50.82985956312117	-8407.46208677214	7.439773939043735	1.0	0.16184340107223769	0.22179866532501155	0.9913202306397875	0.008679769360211993	-49.84750438192407	0.11484084119558768	0.2208721855511537	0.5147819210008253	7.888374106336278	3	0.6931471805599453	2.423249664962134	0.004247997605771052
27320000	-8449.138582383473	-8398.028080274806	-51.11050210866765	-8398.028080274806	8.172939522399169	1.0	0.16184340107223769	0.125495975446206	0.9913202306397875	0.008679769360211993	-50.67879874560965	0.16648422107639813	0.2376510703045226	0.3952570073800041	9.150766393482535	3	0.6931471805599453	2.5182397399167997	0.0038867099306906655
27330000	-8454.32856669718	-8403.113771732013	-51.21479496516818	-8403.113771732013	7.657372320584261	1.0	0.1748695026528596	0.1919510286034505	0.9905361797533662	0.009463820246633345	-50.37272783606868	0.17342386850218214	0.27739267421912445	0.4324520474581409	12.724525293317924	3	0.6931471805599453	2.3771079928201955	0.004293953500191226
27340000	-8457.861870535284	-8405.956922765361	-51.90494776992262	-8405.956922765361	7.510539035364138	1.0	0.12095548692705443	0.17516621386225023	0.9905361797533662	0.009463820246633345	-51.151488837606976	0.2193079574578604	0.22476472273877005	0.29612739344513056	8.48182869306415	3	0.6931471805599453	2.3368722604256504	0.0043316883272279914
27350000	-8461.855627740737	-8406.974866041082	-54.880761699655295	-8406.974866041082	7.834609672334221	1.0	0.1435600410957401	0.16586558524114245	0.9911799921844653	0.008820007815534136	-54.1800625347799	0.06692317303105179	0.5138179960541739	0.5655578820736931	15.454361533183183	3	0.6931471805599453	2.4567808045009847	0.004194198931011786
27360000	-8457.150406059995	-8400.888673999423	-56.26173206057065	-8400.888673999423	8.82472045261119	1.0	0.17677144015823057	0.16586558524114245	0.9911799921844653	0.008820007815534136	-55.561032895695256	0.09506134164096533	0.2370032835224596	0.5375974722206419	25.53808668887611	3	0.6931471805599453	2.574827756922633	0.004043069851219509
27370000	-8457.610323289053	-8403.676037355319	-53.934285933734216	-8403.676037355319	7.736242289423249	1.0	0.13624869402868953	0.23518955013301945	0.9911799921844653	0.008820007815534136	-52.89490102254811	0.27249424401024697	0.007888351684675336	0.9566055308581234	7.90331820146168	3	0.6931471805599453	2.6246293512037626	0.004127450829680003
27380000	-8452.935762233865	-8399.096844485475	-53.83891774838995	-8399.096844485475	7.970157920559591	1.0	0.1261176211966555	0.210255094821444	0.9911799921844653	0.008820007815534136	-52.90849302457156	0.08401541474432656	0.5088264244807469	0.3989790240294087	13.745609896981785	3	0.6931471805599453	2.579627625899764	0.0037891519641799674
27390000	-8453.19490738279	-8400.353733932146	-52.8411734506429	-8400.353733932146	7.8322241247806765	1.0	0.13927283597216836	0.210255094821444	0.9911799921844653	0.008820007815534136	-51.91074872682451	0.11166466401472495	0.2987717871864967	0.43317951849750197	9.740215245814888	3	0.6931471805599453	2.3040073837149366	0.0039585482180427714
27400000	-8456.881383887783	-8401.134590500169	-55.74679338761484	-8401.134590500169	9.155820326102795	1.0	0.13071372993485472	0.210255094821444	0.9901663608359856	0.00983363916401376	-54.816368663796446	0.10031817450095933	0.21202570183155822	0.5901838610301142	13.41843983247744	3	0.6931471805599453	2.5553558318714256	0.00397162660648694
27410000	-8459.762311523271	-8405.97021971914	-53.79209180413039	-8405.97021971914	7.984090776531805	1.0	0.1283646140198867	0.19741904069831492	0.9906484757662211	0.009351524233778337	-52.922793989155466	0.09661514692197741	0.4204585422050399	0.33427568299762134	13.718697980019131	3	0.6931471805599453	2.3443718223161167	0.004029293741394107
27420000	-8454.218394014391	-8402.705048211103	-51.51334580328793	-8402.705048211103	7.154524283297738	1.0	0.1610600887520106	0.17757419484900408	0.9910073510555566	0.008992648944442792	-50.74667552900347	0.0955644072141319	0.5306717063932354	0.42209125894946514	9.042506806960922	3	0.6931471805599453	2.343932429106747	0.003877033267867619
27430000	-8459.457222408637	-8408.160025481982	-51.297196926655204	-8408.160025481982	6.5964342072727336	1.0	0.1610600887520106	0.1892629843031413	0.9910073510555566	0.008992648944442792	-50.46879624385014	0.16914507029624606	0.23213662073372307	0.3918124066508044	16.256629686727493	3	0.6931471805599453	2.435509344308151	0.004256552675180574
27440000	-8454.105780857146	-8396.264120207896	-57.84166064924992	-8396.264120207896	8.545144832403823	1.0	0.13160870614618828	0.20018016028145263	0.9910073510555566	0.008992648944442792	-56.95889199875998	0.12628454942225625	0.2713603129618126	0.35067790776647867	11.367866652463936	2	0.6931471805599453	2.4801931825808716	0.0035876808950617936
27450000	-8459.970190501255	-8408.029281786261	-51.94090871499464	-8408.029281786261	8.42609975648645	1.0	0.13458585161122752	0.24701238927131872	0.9910073510555566	0.008992648944442792	-50.853747146313964	0.16583986354516322	0.34723168205936955	0.33743539550689367	14.085719953639048	3	0.6931471805599453	2.51939272122751	0.003996000209711114
27460000	-8454.564186264697	-8396.752644109712	-57.811542154984025	-8396.752644109712	9.197605965982335	1.0	0.1603160073982861	0.14867942565044379	0.9910073510555566	0.008992648944442792	-57.21647759400181	0.12488216457289274	0.3343454182964473	0.3366724231850831	12.185673168209213	2	0.6931471805599453	2.3242524020923816	0.0035698446476948318
27470000	-8462.837834558899	-8408.16636388204	-54.67147067686022	-8408.16636388204	7.92583371768669	1.0	0.12755422727400095	0.17326564837253453	0.9926153750504983	0.007384624949501054	-53.92856569325112	0.03887600885587842	0.7060221244903434	0.3734243660131188	10.172396263350008	3	0.6931471805599453	2.729246466376061	0.003089536801776447
27480000	-8454.632231895775	-8403.433012532587	-51.19921936318944	-8403.433012532587	7.251811375198863	1.0	0.13416040493659034	0.18900719514558423	0.9924033092329998	0.007596690766999555	-50.37212905387248	0.21814626163796488	0.23832153460766667	0.3675683692509604	11.35493857074307	3	0.6931471805599453	2.399770171302242	0.0035936058082355975
27490000	-8450.99769555619	-8400.068862774046	-50.92883278214531	-8400.068862774046	7.587151894560776	1.0	0.06389759581294717	0.2605760688773603	0.9925423071253959	0.007457692874603418	-49.78953132701769	0.17340793334244456	0.13322124599374935	0.624508245949295	11.449301584463766	3	0.6931471805599453	2.4117414607763177	0.0036661837856976436
27500000	-8456.60750412849	-8403.141896456153	-53.46560767233666	-8403.141896456153	7.511338105882358	1.0	0.07356180146241954	0.25232399316655646	0.9926714137348386	0.007328586265160751	-52.35770326146388	0.19742315131883115	0.22845558014096837	0.2198446003008404	8.400768819228201	3	0.6931471805599453	2.300549093766262	0.003443450569807763
27510000	-8455.082319671272	-8399.605511440226	-55.4768082310464	-8399.605511440226	8.246158643642731	1.0	0.06021785369783297	0.25232399316655646	0.992742412276292	0.007257587723707353	-54.36890382017362	0.07275462052791125	0.7585047401397155	0.09284730102991115	15.028136018425286	3	0.6931471805599453	2.311611649446056	0.003470358123552294
27520000	-8461.925589516846	-8408.85573475736	-53.06985475948646	-8408.85573475736	7.542871880775638	1.0	0.06033750484598719	0.23293631135766607	0.992742412276292	0.007257587723707353	-52.039840547573235	0.0990367000538625	0.3766338846506947	0.3438205944986966	13.316736021562699	3	0.6931471805599453	2.311611649446056	0.003561179636629831
27530000	-8457.120615167943	-8401.22372417586	-55.89689099208368	-8401.22372417586	7.863386171691175	1.0	0.1214335313756151	0.23293631135766607	0.9919329729001973	0.008067027099802027	-54.86687678017045	0.17623094627467892	0.0752768619315998	0.742132880478006	20.84426453869607	3	0.6931471805599453	2.6476242182004612	0.0034603161474938107
27540000	-8455.721187958032	-8403.228096162738	-52.493091795293914	-8403.228096162738	8.142049219794737	1.0	0.06804115225109698	0.20532722996715036	0.9926387738216859	0.007361226178313486	-51.585690609462944	0.1150863465232277	0.39333012089734876	0.31061535849312916	9.75419967306115	3	0.6931471805599453	2.453152834407812	0.0035948171354812093
